zip_code,utility,home_size_sqft,residents,house_type,ac_level,climate,time_usage_type,total_kwh,hvac_kwh,peak_kwh,offpeak_kwh,bill_usd,carbon_kg,target_bill_usd,predicted_bill_usd,monthly_energy_saving_recommendation,fridge,fridge_kwh,washer,washer_kwh,dryer,dryer_kwh,dishwasher,dishwasher_kwh,ev_charger,ev_charger_kwh,pool_pump,pool_pump_kwh
94105,PG&E,3131,3,apartment,low,inland,morning_peak,391.0,228.0,273.7,117.3,128.39,156.4,113.27,128.39,"Reduce HVAC usage, unplug unused appliances, shift usage to off-peak",1,30,0,0,1,25,1,15,0,0,1,93
92630,SDG&E,1381,1,detached,medium,desert,mixed,535.0,510.0,267.5,267.5,162.45,214.0,144.61,162.45,"Reduce HVAC usage, unplug unused appliances, shift usage to off-peak",0,0,1,10,0,0,1,15,0,0,0,0
95014,PG&E,2830,6,detached,low,inland,evening_peak,850.0,264.0,595.0,255.0,261.5,340.0,188.56,261.5,"Reduce HVAC usage, unplug unused appliances, shift usage to off-peak",1,30,1,10,1,25,1,15,1,383,1,123
94539,SDG&E,1913,5,condo,high,desert,morning_peak,1072.0,945.0,750.4,321.6,354.61,428.8,311.57,354.61,"Reduce HVAC usage, unplug unused appliances, shift usage to off-peak",0,0,1,10,0,0,1,15,0,0,1,102
91387,SCE,4765,6,condo,medium,mountain,off_peak,442.0,352.0,88.4,353.6,89.79,176.8,71.56,89.79,"Reduce HVAC usage, unplug unused appliances, shift usage to off-peak",0,0,0,0,1,25,0,0,0,0,1,65
92653,SCE,1889,6,apartment,low,coastal,morning_peak,465.0,220.0,325.5,139.5,135.69,186.0,117.35,135.69,"Reduce HVAC usage, unplug unused appliances, shift usage to off-peak",1,30,0,0,0,0,0,0,1,215,0,0
92630,SDG&E,921,2,apartment,medium,mountain,morning_peak,418.0,288.0,292.6,125.4,149.25,167.2,116.13,149.25,"Reduce HVAC usage, unplug unused appliances, shift usage to off-peak",0,0,1,10,1,25,0,0,0,0,1,95
94022,PG&E,1541,2,detached,medium,desert,morning_peak,605.0,540.0,423.5,181.5,190.45,242.0,174.79,190.45,"Reduce HVAC usage, unplug unused appliances, shift usage to off-peak",1,30,1,10,1,25,0,0,0,0,0,0
95014,PG&E,966,5,detached,low,desert,evening_peak,669.0,315.0,468.3,200.7,209.01,267.6,166.87,209.01,"Reduce HVAC usage, unplug unused appliances, shift usage to off-peak",1,30,0,0,1,25,0,0,1,156,1,143
90210,SDG&E,4567,3,detached,high,desert,off_peak,1111.0,855.0,222.2,888.8,244.64,444.4,202.2,244.64,"Reduce HVAC usage, unplug unused appliances, shift usage to off-peak",0,0,0,0,0,0,0,0,1,162,1,94
94022,SDG&E,1854,1,apartment,medium,mountain,morning_peak,322.0,272.0,225.4,96.6,119.11,128.8,108.33,119.11,"Reduce HVAC usage, unplug unused appliances, shift usage to off-peak",0,0,1,10,1,25,1,15,0,0,0,0
90210,SCE,836,3,detached,low,mountain,off_peak,312.0,152.0,62.4,249.6,66.91,124.8,60.71,66.91,"Reduce HVAC usage, unplug unused appliances, shift usage to off-peak",0,0,0,0,1,25,1,15,0,0,1,120
94538,SDG&E,4908,6,condo,medium,coastal,evening_peak,776.0,440.0,543.2,232.8,261.66,310.4,195.62,261.66,"Reduce HVAC usage, unplug unused appliances, shift usage to off-peak",0,0,1,10,1,25,0,0,1,301,0,0
90277,PG&E,3054,4,condo,high,coastal,morning_peak,767.0,600.0,536.9,230.1,237.43,306.8,220.21,237.43,"Reduce HVAC usage, unplug unused appliances, shift usage to off-peak",1,30,1,10,0,0,0,0,0,0,1,127
92037,SDG&E,1030,6,detached,low,desert,mixed,360.0,330.0,180.0,180.0,115.2,144.0,107.35,115.2,"Reduce HVAC usage, unplug unused appliances, shift usage to off-peak",1,30,0,0,0,0,0,0,0,0,0,0
95129,PG&E,3062,6,apartment,low,desert,off_peak,400.0,330.0,80.0,320.0,91.0,160.0,79.58,91.0,"Reduce HVAC usage, unplug unused appliances, shift usage to off-peak",1,30,0,0,1,25,1,15,0,0,0,0
91356,SDG&E,1314,2,condo,low,coastal,evening_peak,299.0,180.0,209.3,89.7,111.89,119.6,79.79,111.89,"Reduce HVAC usage, unplug unused appliances, shift usage to off-peak",0,0,1,10,0,0,0,0,1,109,0,0
94582,SCE,4929,1,detached,low,desert,off_peak,295.0,255.0,59.0,236.0,63.92,118.0,53.62,63.92,"Reduce HVAC usage, unplug unused appliances, shift usage to off-peak",1,30,1,10,0,0,0,0,0,0,0,0
91356,SCE,3687,2,detached,low,desert,mixed,782.0,270.0,391.0,391.0,191.86,312.8,167.4,191.86,"Reduce HVAC usage, unplug unused appliances, shift usage to off-peak",1,30,1,10,1,25,0,0,1,364,1,83
91730,SDG&E,3820,2,detached,high,inland,mixed,984.0,648.0,492.0,492.0,283.68,393.6,213.98,283.68,"Reduce HVAC usage, unplug unused appliances, shift usage to off-peak",0,0,1,10,1,25,0,0,1,301,0,0
92037,SDG&E,994,6,condo,medium,mountain,evening_peak,562.0,352.0,393.4,168.6,194.47,224.8,157.99,194.47,"Reduce HVAC usage, unplug unused appliances, shift usage to off-peak",1,30,1,10,1,25,1,15,0,0,1,130
94080,PG&E,4216,6,detached,medium,mountain,morning_peak,549.0,352.0,384.3,164.7,174.21,219.6,141.02,174.21,"Reduce HVAC usage, unplug unused appliances, shift usage to off-peak",1,30,1,10,0,0,1,15,0,0,1,142
94040,SCE,3067,5,condo,high,inland,mixed,806.0,756.0,403.0,403.0,197.38,322.4,159.47,197.38,"Reduce HVAC usage, unplug unused appliances, shift usage to off-peak",0,0,1,10,1,25,1,15,0,0,0,0
90277,PG&E,3688,3,detached,medium,coastal,off_peak,876.0,380.0,175.2,700.8,181.44,350.4,171.77,181.44,"Reduce HVAC usage, unplug unused appliances, shift usage to off-peak",1,30,1,10,0,0,0,0,1,331,1,125
94016,PG&E,2657,6,apartment,high,inland,evening_peak,863.0,792.0,604.1,258.9,265.27,345.2,228.57,265.27,"Reduce HVAC usage, unplug unused appliances, shift usage to off-peak",0,0,0,0,0,0,0,0,0,0,1,71
95014,SDG&E,1435,6,apartment,medium,inland,off_peak,612.0,528.0,122.4,489.6,142.85,244.8,132.18,142.85,"Reduce HVAC usage, unplug unused appliances, shift usage to off-peak",0,0,1,10,0,0,1,15,0,0,1,59
94085,SCE,1514,1,detached,high,coastal,off_peak,824.0,510.0,164.8,659.2,157.02,329.6,130.76,157.02,"Reduce HVAC usage, unplug unused appliances, shift usage to off-peak",1,30,1,10,0,0,0,0,1,159,1,115
92335,SDG&E,4784,5,apartment,high,desert,off_peak,1333.0,945.0,266.6,1066.4,289.93,533.2,241.87,289.93,"Reduce HVAC usage, unplug unused appliances, shift usage to off-peak",0,0,1,10,1,25,1,15,1,338,0,0
90003,SCE,4127,6,condo,high,mountain,morning_peak,1064.0,528.0,744.8,319.2,295.02,425.6,257.02,295.02,"Reduce HVAC usage, unplug unused appliances, shift usage to off-peak",1,30,1,10,0,0,0,0,1,383,1,113
94536,SDG&E,908,3,detached,low,inland,evening_peak,356.0,228.0,249.2,106.8,129.78,142.4,97.42,129.78,"Reduce HVAC usage, unplug unused appliances, shift usage to off-peak",0,0,0,0,0,0,1,15,0,0,1,113
92037,SDG&E,2739,4,apartment,high,desert,morning_peak,955.0,900.0,668.5,286.5,317.87,382.0,261.34,317.87,"Reduce HVAC usage, unplug unused appliances, shift usage to off-peak",1,30,1,10,0,0,1,15,0,0,0,0
94085,PG&E,1680,1,detached,medium,desert,off_peak,657.0,510.0,131.4,525.6,139.83,262.8,98.6,139.83,"Reduce HVAC usage, unplug unused appliances, shift usage to off-peak",1,30,1,10,0,0,0,0,0,0,1,107
95814,SDG&E,4998,5,condo,high,mountain,mixed,559.0,504.0,279.5,279.5,168.93,223.6,140.92,168.93,"Reduce HVAC usage, unplug unused appliances, shift usage to off-peak",1,30,0,0,1,25,0,0,0,0,0,0
94596,SDG&E,3705,3,condo,medium,mountain,evening_peak,492.0,304.0,344.4,147.6,172.49,196.8,153.09,172.49,"Reduce HVAC usage, unplug unused appliances, shift usage to off-peak",1,30,1,10,0,0,1,15,0,0,1,133
94087,SCE,4426,5,detached,low,inland,off_peak,317.0,252.0,63.4,253.6,67.79,126.8,61.0,67.79,"Reduce HVAC usage, unplug unused appliances, shift usage to off-peak",1,30,1,10,1,25,0,0,0,0,0,0
91364,SDG&E,2245,2,apartment,high,inland,off_peak,955.0,648.0,191.0,764.0,212.82,382.0,191.49,212.82,"Reduce HVAC usage, unplug unused appliances, shift usage to off-peak",1,30,1,10,1,25,1,15,1,110,1,117
92612,SCE,4444,2,condo,low,desert,off_peak,402.0,270.0,80.4,321.6,82.75,160.8,68.52,82.75,"Reduce HVAC usage, unplug unused appliances, shift usage to off-peak",1,30,0,0,0,0,0,0,1,102,0,0
90003,SDG&E,4302,2,detached,high,coastal,off_peak,637.0,540.0,127.4,509.6,147.95,254.8,111.85,147.95,"Reduce HVAC usage, unplug unused appliances, shift usage to off-peak",0,0,0,0,1,25,0,0,0,0,1,72
91730,SDG&E,4728,6,apartment,low,inland,mixed,655.0,264.0,327.5,327.5,194.85,262.0,184.43,194.85,"Reduce HVAC usage, unplug unused appliances, shift usage to off-peak",1,30,0,0,0,0,1,15,1,246,1,100
92037,SCE,1529,2,condo,high,inland,off_peak,683.0,648.0,136.6,546.4,132.21,273.2,100.89,132.21,"Reduce HVAC usage, unplug unused appliances, shift usage to off-peak",0,0,1,10,1,25,0,0,0,0,0,0
92630,SCE,3591,3,apartment,low,inland,morning_peak,618.0,228.0,432.6,185.4,176.39,247.2,152.67,176.39,"Reduce HVAC usage, unplug unused appliances, shift usage to off-peak",0,0,1,10,1,25,0,0,1,355,0,0
90003,PG&E,1217,5,condo,medium,mountain,mixed,391.0,336.0,195.5,195.5,112.75,156.4,88.45,112.75,"Reduce HVAC usage, unplug unused appliances, shift usage to off-peak",1,30,1,10,0,0,1,15,0,0,0,0
92677,SDG&E,4191,5,condo,high,inland,evening_peak,911.0,756.0,637.7,273.3,304.05,364.4,276.7,304.05,"Reduce HVAC usage, unplug unused appliances, shift usage to off-peak",1,30,1,10,1,25,0,0,0,0,1,90
92677,SCE,1210,5,detached,high,inland,mixed,756.0,756.0,378.0,378.0,185.88,302.4,149.72,185.88,"Reduce HVAC usage, unplug unused appliances, shift usage to off-peak",0,0,0,0,0,0,0,0,0,0,0,0
94086,SDG&E,1535,6,condo,low,coastal,evening_peak,245.0,220.0,171.5,73.5,94.93,98.0,84.87,94.93,"Reduce HVAC usage, unplug unused appliances, shift usage to off-peak",0,0,0,0,1,25,0,0,0,0,0,0
91356,PG&E,2922,2,apartment,high,coastal,evening_peak,1009.0,540.0,706.3,302.7,307.61,403.6,253.34,307.61,"Reduce HVAC usage, unplug unused appliances, shift usage to off-peak",0,0,0,0,1,25,0,0,1,372,1,72
90003,SDG&E,1736,6,condo,high,inland,evening_peak,1046.0,792.0,732.2,313.8,346.44,418.4,269.49,346.44,"Reduce HVAC usage, unplug unused appliances, shift usage to off-peak",1,30,1,10,1,25,1,15,1,174,0,0
94539,SDG&E,4075,3,detached,low,mountain,off_peak,197.0,152.0,39.4,157.6,58.19,78.8,53.03,58.19,"Reduce HVAC usage, unplug unused appliances, shift usage to off-peak",1,30,0,0,0,0,1,15,0,0,0,0
94086,PG&E,3907,1,detached,low,desert,mixed,615.0,255.0,307.5,307.5,168.75,246.0,139.15,168.75,"Reduce HVAC usage, unplug unused appliances, shift usage to off-peak",1,30,1,10,1,25,0,0,1,210,1,85
92335,PG&E,2298,2,apartment,high,desert,off_peak,1180.0,810.0,236.0,944.0,239.2,472.0,198.42,239.2,"Reduce HVAC usage, unplug unused appliances, shift usage to off-peak",0,0,1,10,1,25,1,15,1,320,0,0
95014,PG&E,3129,1,detached,medium,inland,evening_peak,423.0,408.0,296.1,126.9,137.67,169.2,107.83,137.67,"Reduce HVAC usage, unplug unused appliances, shift usage to off-peak",0,0,0,0,0,0,1,15,0,0,0,0
92024,SDG&E,962,4,apartment,low,mountain,off_peak,267.0,160.0,53.4,213.6,72.47,106.8,60.27,72.47,"Reduce HVAC usage, unplug unused appliances, shift usage to off-peak",0,0,0,0,1,25,0,0,0,0,1,82
94016,SCE,3031,3,detached,low,desert,morning_peak,687.0,285.0,480.9,206.1,194.74,274.8,159.24,194.74,"Reduce HVAC usage, unplug unused appliances, shift usage to off-peak",0,0,0,0,0,0,1,15,1,387,0,0
94596,SCE,4901,3,condo,high,mountain,off_peak,580.0,456.0,116.0,464.0,114.08,232.0,98.53,114.08,"Reduce HVAC usage, unplug unused appliances, shift usage to off-peak",0,0,1,10,0,0,0,0,0,0,1,114
94105,SDG&E,1848,4,detached,low,desert,evening_peak,419.0,300.0,293.3,125.7,149.57,167.6,126.03,149.57,"Reduce HVAC usage, unplug unused appliances, shift usage to off-peak",0,0,0,0,1,25,1,15,0,0,1,79
92335,PG&E,4277,5,condo,medium,coastal,off_peak,832.0,420.0,166.4,665.6,173.08,332.8,139.83,173.08,"Reduce HVAC usage, unplug unused appliances, shift usage to off-peak",0,0,0,0,0,0,1,15,1,341,1,56
90002,PG&E,2822,4,condo,low,inland,evening_peak,389.0,240.0,272.3,116.7,127.81,155.6,121.17,127.81,"Reduce HVAC usage, unplug unused appliances, shift usage to off-peak",0,0,1,10,0,0,0,0,1,139,0,0
94086,PG&E,4912,4,condo,low,mountain,off_peak,485.0,160.0,97.0,388.0,107.15,194.0,91.91,107.15,"Reduce HVAC usage, unplug unused appliances, shift usage to off-peak",0,0,1,10,0,0,0,0,1,183,1,132
90001,PG&E,1317,5,apartment,low,inland,evening_peak,551.0,252.0,385.7,165.3,174.79,220.4,141.66,174.79,"Reduce HVAC usage, unplug unused appliances, shift usage to off-peak",0,0,0,0,0,0,1,15,1,141,1,143
92630,PG&E,1812,1,apartment,medium,desert,off_peak,701.0,510.0,140.2,560.8,148.19,280.4,106.13,148.19,"Reduce HVAC usage, unplug unused appliances, shift usage to off-peak",1,30,1,10,0,0,0,0,1,151,0,0
92618,SDG&E,4082,4,apartment,medium,desert,morning_peak,635.0,600.0,444.5,190.5,217.39,254.0,184.87,217.39,"Reduce HVAC usage, unplug unused appliances, shift usage to off-peak",0,0,1,10,1,25,0,0,0,0,0,0
92618,SCE,4276,1,apartment,medium,desert,morning_peak,575.0,510.0,402.5,172.5,164.95,230.0,120.71,164.95,"Reduce HVAC usage, unplug unused appliances, shift usage to off-peak",0,0,0,0,0,0,0,0,0,0,1,65
91761,SDG&E,2626,5,detached,high,mountain,evening_peak,519.0,504.0,363.3,155.7,180.97,207.6,138.11,180.97,"Reduce HVAC usage, unplug unused appliances, shift usage to off-peak",0,0,0,0,0,0,1,15,0,0,0,0
94016,SCE,1363,5,apartment,high,mountain,mixed,601.0,504.0,300.5,300.5,150.23,240.4,131.59,150.23,"Reduce HVAC usage, unplug unused appliances, shift usage to off-peak",0,0,0,0,1,25,0,0,0,0,1,72
94551,SDG&E,4791,6,detached,low,mountain,off_peak,428.0,176.0,85.6,342.4,105.31,171.2,97.4,105.31,"Reduce HVAC usage, unplug unused appliances, shift usage to off-peak",0,0,0,0,1,25,1,15,1,212,0,0
92630,PG&E,4307,3,detached,low,desert,morning_peak,451.0,285.0,315.7,135.3,145.79,180.4,111.79,145.79,"Reduce HVAC usage, unplug unused appliances, shift usage to off-peak",0,0,0,0,1,25,1,15,1,126,0,0
90277,SCE,4933,2,detached,high,desert,off_peak,1112.0,810.0,222.4,889.6,207.71,444.8,154.56,207.71,"Reduce HVAC usage, unplug unused appliances, shift usage to off-peak",0,0,0,0,0,0,0,0,1,167,1,135
94582,SCE,1656,2,apartment,high,desert,morning_peak,865.0,810.0,605.5,259.5,242.09,346.0,183.42,242.09,"Reduce HVAC usage, unplug unused appliances, shift usage to off-peak",1,30,0,0,1,25,0,0,0,0,0,0
94087,SDG&E,4325,5,condo,high,coastal,evening_peak,769.0,630.0,538.3,230.7,259.47,307.6,215.93,259.47,"Reduce HVAC usage, unplug unused appliances, shift usage to off-peak",0,0,0,0,1,25,0,0,0,0,1,114
94087,SCE,1009,6,detached,high,desert,morning_peak,1035.0,990.0,724.5,310.5,287.31,414.0,205.28,287.31,"Reduce HVAC usage, unplug unused appliances, shift usage to off-peak",1,30,0,0,0,0,1,15,0,0,0,0
92130,SCE,4256,5,detached,high,inland,evening_peak,801.0,756.0,560.7,240.3,225.07,320.4,169.97,225.07,"Reduce HVAC usage, unplug unused appliances, shift usage to off-peak",1,30,0,0,0,0,1,15,0,0,0,0
94025,SCE,1189,3,condo,medium,coastal,morning_peak,681.0,380.0,476.7,204.3,193.15,272.4,147.58,193.15,"Reduce HVAC usage, unplug unused appliances, shift usage to off-peak",1,30,1,10,0,0,0,0,1,183,1,78
92037,SCE,1327,4,condo,medium,coastal,morning_peak,492.0,400.0,344.4,147.6,142.87,196.8,132.02,142.87,"Reduce HVAC usage, unplug unused appliances, shift usage to off-peak",1,30,0,0,0,0,0,0,0,0,1,62
94536,PG&E,1576,5,detached,low,coastal,morning_peak,240.0,210.0,168.0,72.0,84.6,96.0,72.3,84.6,"Reduce HVAC usage, unplug unused appliances, shift usage to off-peak",1,30,0,0,0,0,0,0,0,0,0,0
95814,SCE,3736,1,apartment,high,mountain,morning_peak,718.0,408.0,502.6,215.4,202.99,287.2,147.78,202.99,"Reduce HVAC usage, unplug unused appliances, shift usage to off-peak",1,30,1,10,1,25,1,15,1,230,0,0
94085,PG&E,968,1,detached,low,mountain,morning_peak,472.0,136.0,330.4,141.6,151.88,188.8,112.58,151.88,"Reduce HVAC usage, unplug unused appliances, shift usage to off-peak",0,0,1,10,0,0,0,0,1,188,1,138
91770,PG&E,1381,2,apartment,high,inland,morning_peak,996.0,648.0,697.2,298.8,303.84,398.4,218.17,303.84,"Reduce HVAC usage, unplug unused appliances, shift usage to off-peak",1,30,1,10,0,0,0,0,1,174,1,134
94538,SDG&E,3757,2,apartment,high,desert,evening_peak,1126.0,810.0,788.2,337.8,371.56,450.4,303.46,371.56,"Reduce HVAC usage, unplug unused appliances, shift usage to off-peak",0,0,1,10,0,0,0,0,1,245,1,61
92130,SDG&E,2379,6,detached,low,mountain,evening_peak,292.0,176.0,204.4,87.6,109.69,116.8,80.63,109.69,"Reduce HVAC usage, unplug unused appliances, shift usage to off-peak",1,30,1,10,1,25,0,0,0,0,1,51
91711,PG&E,4513,5,detached,low,inland,morning_peak,368.0,252.0,257.6,110.4,121.72,147.2,111.62,121.72,"Reduce HVAC usage, unplug unused appliances, shift usage to off-peak",0,0,1,10,1,25,1,15,0,0,1,66
94086,SDG&E,3978,4,condo,high,inland,morning_peak,1011.0,720.0,707.7,303.3,335.45,404.4,270.42,335.45,"Reduce HVAC usage, unplug unused appliances, shift usage to off-peak",1,30,0,0,0,0,1,15,1,131,1,115
90001,PG&E,3209,3,condo,high,inland,mixed,734.0,684.0,367.0,367.0,198.5,293.6,144.88,198.5,"Reduce HVAC usage, unplug unused appliances, shift usage to off-peak",0,0,1,10,1,25,1,15,0,0,0,0
92121,PG&E,1145,4,apartment,low,coastal,morning_peak,210.0,200.0,147.0,63.0,75.9,84.0,63.22,75.9,"Reduce HVAC usage, unplug unused appliances, shift usage to off-peak",0,0,1,10,0,0,0,0,0,0,0,0
92335,SDG&E,4999,2,detached,medium,mountain,mixed,612.0,288.0,306.0,306.0,183.24,244.8,149.93,183.24,"Reduce HVAC usage, unplug unused appliances, shift usage to off-peak",0,0,1,10,0,0,1,15,1,299,0,0
94085,SDG&E,4415,3,condo,low,inland,mixed,273.0,228.0,136.5,136.5,91.71,109.2,70.71,91.71,"Reduce HVAC usage, unplug unused appliances, shift usage to off-peak",1,30,0,0,0,0,1,15,0,0,0,0
92101,SDG&E,4617,1,apartment,medium,coastal,evening_peak,825.0,340.0,577.5,247.5,277.05,330.0,242.61,277.05,"Reduce HVAC usage, unplug unused appliances, shift usage to off-peak",1,30,0,0,0,0,0,0,1,372,1,83
94085,PG&E,2196,3,apartment,medium,mountain,morning_peak,597.0,304.0,417.9,179.1,188.13,238.8,142.67,188.13,"Reduce HVAC usage, unplug unused appliances, shift usage to off-peak",1,30,0,0,1,25,1,15,1,223,0,0
94025,PG&E,1782,4,detached,high,desert,evening_peak,1258.0,900.0,880.6,377.4,379.82,503.2,332.39,379.82,"Reduce HVAC usage, unplug unused appliances, shift usage to off-peak",1,30,1,10,0,0,0,0,1,250,1,68
90002,SDG&E,1279,3,apartment,low,coastal,morning_peak,464.0,190.0,324.8,139.2,163.7,185.6,147.36,163.7,"Reduce HVAC usage, unplug unused appliances, shift usage to off-peak",1,30,0,0,1,25,0,0,1,114,1,105
94539,PG&E,3956,3,condo,high,desert,off_peak,895.0,855.0,179.0,716.0,185.05,358.0,145.43,185.05,"Reduce HVAC usage, unplug unused appliances, shift usage to off-peak",0,0,0,0,1,25,1,15,0,0,0,0
94105,SDG&E,3756,2,detached,high,coastal,mixed,694.0,540.0,347.0,347.0,205.38,277.6,152.8,205.38,"Reduce HVAC usage, unplug unused appliances, shift usage to off-peak",0,0,1,10,0,0,0,0,0,0,1,144
92630,PG&E,3722,1,condo,high,inland,morning_peak,715.0,612.0,500.5,214.5,222.35,286.0,179.69,222.35,"Reduce HVAC usage, unplug unused appliances, shift usage to off-peak",1,30,0,0,0,0,0,0,0,0,1,73
92653,SDG&E,1171,6,apartment,low,mountain,off_peak,379.0,176.0,75.8,303.2,95.32,151.6,79.0,95.32,"Reduce HVAC usage, unplug unused appliances, shift usage to off-peak",0,0,0,0,1,25,0,0,1,178,0,0
94582,PG&E,4714,5,detached,low,desert,mixed,380.0,315.0,190.0,190.0,110.0,152.0,102.34,110.0,"Reduce HVAC usage, unplug unused appliances, shift usage to off-peak",1,30,1,10,1,25,0,0,0,0,0,0
94087,SCE,4515,6,apartment,low,inland,evening_peak,605.0,264.0,423.5,181.5,172.93,242.0,140.22,172.93,"Reduce HVAC usage, unplug unused appliances, shift usage to off-peak",0,0,1,10,1,25,0,0,1,189,1,117
92101,PG&E,2591,2,apartment,high,inland,mixed,802.0,648.0,401.0,401.0,215.5,320.8,187.08,215.5,"Reduce HVAC usage, unplug unused appliances, shift usage to off-peak",0,0,0,0,0,0,1,15,0,0,1,139
92630,SDG&E,985,4,apartment,medium,desert,morning_peak,691.0,600.0,483.7,207.3,234.97,276.4,174.67,234.97,"Reduce HVAC usage, unplug unused appliances, shift usage to off-peak",0,0,0,0,0,0,1,15,0,0,1,76
92646,PG&E,4140,5,apartment,low,coastal,mixed,456.0,210.0,228.0,228.0,129.0,182.4,92.15,129.0,"Reduce HVAC usage, unplug unused appliances, shift usage to off-peak",0,0,1,10,1,25,1,15,1,196,0,0
92630,SDG&E,3734,6,detached,low,desert,evening_peak,534.0,330.0,373.8,160.2,185.68,213.6,139.25,185.68,"Reduce HVAC usage, unplug unused appliances, shift usage to off-peak",1,30,0,0,1,25,0,0,0,0,1,149
90277,SCE,3453,4,apartment,medium,coastal,mixed,440.0,400.0,220.0,220.0,113.2,176.0,89.57,113.2,"Reduce HVAC usage, unplug unused appliances, shift usage to off-peak",1,30,1,10,0,0,0,0,0,0,0,0
91730,SCE,4208,1,condo,low,inland,evening_peak,259.0,204.0,181.3,77.7,80.89,103.6,73.15,80.89,"Reduce HVAC usage, unplug unused appliances, shift usage to off-peak",1,30,0,0,1,25,0,0,0,0,0,0
94582,PG&E,4698,5,apartment,medium,mountain,evening_peak,391.0,336.0,273.7,117.3,128.39,156.4,97.94,128.39,"Reduce HVAC usage, unplug unused appliances, shift usage to off-peak",1,30,0,0,1,25,0,0,0,0,0,0
92101,SCE,3764,6,detached,low,desert,morning_peak,710.0,330.0,497.0,213.0,200.86,284.0,183.01,200.86,"Reduce HVAC usage, unplug unused appliances, shift usage to off-peak",0,0,0,0,0,0,1,15,1,365,0,0
94086,SCE,3882,4,detached,high,desert,morning_peak,1088.0,900.0,761.6,326.4,301.41,435.2,273.16,301.41,"Reduce HVAC usage, unplug unused appliances, shift usage to off-peak",0,0,0,0,1,25,0,0,1,163,0,0
94582,SDG&E,4238,4,detached,medium,mountain,morning_peak,345.0,320.0,241.5,103.5,126.33,138.0,112.94,126.33,"Reduce HVAC usage, unplug unused appliances, shift usage to off-peak",0,0,1,10,0,0,1,15,0,0,0,0
92507,SDG&E,2300,2,apartment,low,desert,off_peak,300.0,270.0,60.0,240.0,79.2,120.0,73.34,79.2,"Reduce HVAC usage, unplug unused appliances, shift usage to off-peak",1,30,0,0,0,0,0,0,0,0,0,0
92121,SDG&E,1525,6,detached,low,mountain,evening_peak,582.0,176.0,407.4,174.6,200.75,232.8,156.87,200.75,"Reduce HVAC usage, unplug unused appliances, shift usage to off-peak",0,0,1,10,0,0,0,0,1,321,1,75
